Year,Category code,Category name,Fuel,Gas,Units,Value
2013,1.A.2.g.iii.,Mining (excluding fuels) and quarrying,Biomass,CO2,kt,3.7801037115851
2013,1.A.2.g.iii.,Mining (excluding fuels) and quarrying,Biomass,CH4,kt,0.00140263588556034
2013,1.A.2.g.iii.,Mining (excluding fuels) and quarrying,Biomass,N2O,kt,0.00131847773242671
2013,1.A.2.g.iv.,Wood and wood products,All fuels except biomass,CO2,kt,75.2277840125645
2013,1.A.2.g.iv.,Wood and wood products,All fuels except biomass,CH4,kt,0.018861744324713735
2013,1.A.2.g.iv.,Wood and wood products,All fuels except biomass,N2O,kt,0.011572322711174535
2013,1.A.2.g.iv.,Wood and wood products,Liquid fuels,CO2,kt,49.4594194805165
2013,1.A.2.g.iv.,Wood and wood products,Liquid fuels,CH4,kt,0.00184971904157682
2013,1.A.2.g.iv.,Wood and wood products,Liquid fuels,N2O,kt,0.000594971604802121
2013,1.A.2.g.iv.,Wood and wood products,Solid Fuels,CO2,kt,NO
2013,1.A.2.g.iv.,Wood and wood products,Solid Fuels,CH4,kt,NO
2013,1.A.2.g.iv.,Wood and wood products,Solid Fuels,N2O,kt,NO
2013,1.A.2.g.iv.,Wood and wood products,Gaseous fuels,CO2,kt,25.768364532048
2013,1.A.2.g.iv.,Wood and wood products,Gaseous fuels,CH4,kt,0.000456804902181315
2013,1.A.2.g.iv.,Wood and wood products,Gaseous fuels,N2O,kt,0.000456804902181315
2013,1.A.2.g.iv.,Wood and wood products,Other fossil fuels,CO2,kt,NO
2013,1.A.2.g.iv.,Wood and wood products,Other fossil fuels,CH4,kt,NO
2013,1.A.2.g.iv.,Wood and wood products,Other fossil fuels,N2O,kt,NO
2013,1.A.2.g.iv.,Wood and wood products,Peat,CO2,kt,NO
2013,1.A.2.g.iv.,Wood and wood products,Peat,CH4,kt,NO
2013,1.A.2.g.iv.,Wood and wood products,Peat,N2O,kt,NO
2013,1.A.2.g.iv.,Wood and wood products,Biomass,CO2,kt,169.047799692604
2013,1.A.2.g.iv.,Wood and wood products,Biomass,CH4,kt,0.0165552203809556
2013,1.A.2.g.iv.,Wood and wood products,Biomass,N2O,kt,0.0105205462041911
2013,1.A.2.g.v.,Construction,All fuels except biomass,CO2,kt,172.61192095667502
2013,1.A.2.g.v.,Construction,All fuels except biomass,CH4,kt,0.0065398295752176205
2013,1.A.2.g.v.,Construction,All fuels except biomass,N2O,kt,0.001274433833843524
2013,1.A.2.g.v.,Construction,Liquid fuels,CO2,kt,120.919644998275
2013,1.A.2.g.v.,Construction,Liquid fuels,CH4,kt,0.00430206871121762
2013,1.A.2.g.v.,Construction,Liquid fuels,N2O,kt,0.000826881661043524
2013,1.A.2.g.v.,Construction,Solid fuels,CO2,kt,NO
2013,1.A.2.g.v.,Construction,Solid fuels,CH4,kt,NO
2013,1.A.2.g.v.,Construction,Solid fuels,N2O,kt,NO
2013,1.A.2.g.v.,Construction,Gaseous fuels,CO2,kt,51.6922759584
2013,1.A.2.g.v.,Construction,Gaseous fuels,CH4,kt,0.002237760864
2013,1.A.2.g.v.,Construction,Gaseous fuels,N2O,kt,0.0004475521728
2013,1.A.2.g.v.,Construction,Other fossil fuels,CO2,kt,NO
2013,1.A.2.g.v.,Construction,Other fossil fuels,CH4,kt,NO
2013,1.A.2.g.v.,Construction,Other fossil fuels,N2O,kt,NO
2013,1.A.2.g.v.,Construction,Peat,CO2,kt,NO
2013,1.A.2.g.v.,Construction,Peat,CH4,kt,NO
2013,1.A.2.g.v.,Construction,Peat,N2O,kt,NO
2013,1.A.2.g.v.,Construction,Biomass,CO2,kt,NO
2013,1.A.2.g.v.,Construction,Biomass,CH4,kt,NO
2013,1.A.2.g.v.,Construction,Biomass,N2O,kt,NO
2013,1.A.2.g.vi.,Textile and leather,All fuels except biomass,CO2,kt,652.1577771137095
2013,1.A.2.g.vi.,Textile and leather,All fuels except biomass,CH4,kt,0.01335085332725472
2013,1.A.2.g.vi.,Textile and leather,All fuels except biomass,N2O,kt,0.012537566615386133
2013,1.A.2.g.vi.,Textile and leather,Liquid fuels,CO2,kt,51.1194060654644
2013,1.A.2.g.vi.,Textile and leather,Liquid fuels,CH4,kt,0.0016334266531658
2013,1.A.2.g.vi.,Textile and leather,Liquid fuels,N2O,kt,0.00121336202126755
2013,1.A.2.g.vi.,Textile and leather,Solid fuels,CO2,kt,NO
2013,1.A.2.g.vi.,Textile and leather,Solid fuels,CH4,kt,NO
2013,1.A.2.g.vi.,Textile and leather,Solid fuels,N2O,kt,NO
2013,1.A.2.g.vi.,Textile and leather,Gaseous fuels,CO2,kt,601.038371048245
2013,1.A.2.g.vi.,Textile and leather,Gaseous fuels,CH4,kt,0.010654819554126
2013,1.A.2.g.vi.,Textile and leather,Gaseous fuels,N2O,kt,0.010654819554126
2013,1.A.2.g.vi.,Textile and leather,Other fossil fuels,CO2,kt,NO
2013,1.A.2.g.vi.,Textile and leather,Other fossil fuels,CH4,kt,NO
2013,1.A.2.g.vi.,Textile and leather,Other fossil fuels,N2O,kt,NO
2013,1.A.2.g.vi.,Textile and leather,Peat,CO2,kt,NO
2013,1.A.2.g.vi.,Textile and leather,Peat,CH4,kt,NO
2013,1.A.2.g.vi.,Textile and leather,Peat,N2O,kt,NO
2013,1.A.2.g.vi.,Textile and leather,Biomass,CO2,kt,11.046162639084
2013,1.A.2.g.vi.,Textile and leather,Biomass,CH4,kt,0.00106260711996292
2013,1.A.2.g.vi.,Textile and leather,Biomass,N2O,kt,0.000669385039992583
2013,1.A.2.g.vii.,Off-road vehicles and other machinery,All fuels except biomass,CO2,kt,161.053809883874
2013,1.A.2.g.vii.,Off-road vehicles and other machinery,All fuels except biomass,CH4,kt,0.00896074845360464
2013,1.A.2.g.vii.,Off-road vehicles and other machinery,All fuels except biomass,N2O,kt,0.0608088224318354
2013,1.A.2.g.vii.,Off-road vehicles and other machinery,Gasoline,CO2,kt,NO
2013,1.A.2.g.vii.,Off-road vehicles and other machinery,Gasoline,CH4,kt,NO
2013,1.A.2.g.vii.,Off-road vehicles and other machinery,Gasoline,N2O,kt,NO
2013,1.A.2.g.vii.,Off-road vehicles and other machinery,Diesel oil,CO2,kt,161.053809883874
2013,1.A.2.g.vii.,Off-road vehicles and other machinery,Diesel oil,CH4,kt,0.00896074845360464
2013,1.A.2.g.vii.,Off-road vehicles and other machinery,Diesel oil,N2O,kt,0.0608088224318354
2013,1.A.2.g.vii.,Off-road vehicles and other machinery,Liquefied petroleum gases (LPG),CO2,kt,NO
2013,1.A.2.g.vii.,Off-road vehicles and other machinery,Liquefied petroleum gases (LPG),CH4,kt,NO
2013,1.A.2.g.vii.,Off-road vehicles and other machinery,Liquefied petroleum gases (LPG),N2O,kt,NO
2013,1.A.2.g.vii.,Off-road vehicles and other machinery,Other liquid fuels,CO2,kt,NO
2013,1.A.2.g.vii.,Off-road vehicles and other machinery,Other liquid fuels,CH4,kt,NO
2013,1.A.2.g.vii.,Off-road vehicles and other machinery,Other liquid fuels,N2O,kt,NO
2013,1.A.2.g.vii.,Off-road vehicles and other machinery,Gaseous fuels,CO2,kt,IE
2013,1.A.2.g.vii.,Off-road vehicles and other machinery,Gaseous fuels,CH4,kt,IE
2013,1.A.2.g.vii.,Off-road vehicles and other machinery,Gaseous fuels,N2O,kt,IE
2013,1.A.2.g.vii.,Off-road vehicles and other machinery,Other fossil fuels,CO2,kt,IE
2013,1.A.2.g.vii.,Off-road vehicles and other machinery,Other fossil fuels,CH4,kt,IE
2013,1.A.2.g.vii.,Off-road vehicles and other machinery,Other fossil fuels,N2O,kt,IE
2013,1.A.2.g.vii.,Off-road vehicles and other machinery,Biomass,CO2,kt,IE
2013,1.A.2.g.vii.,Off-road vehicles and other machinery,Biomass,CH4,kt,IE
2013,1.A.2.g.vii.,Off-road vehicles and other machinery,Biomass,N2O,kt,IE
2013,1.A.2.g.viii.,Other,All fuels except biomass,CO2,kt,138.2676832104774
2013,1.A.2.g.viii.,Other,All fuels except biomass,CH4,kt,0.00413343561329449
2013,1.A.2.g.viii.,Other,All fuels except biomass,N2O,kt,0.0028238173605602346
2013,1.A.2.g.viii.x.,Rubber,All fuels except biomass,CO2,kt,57.5976661073582
2013,1.A.2.g.viii.x.,Rubber,All fuels except biomass,CH4,kt,0.001185750247880499
2013,1.A.2.g.viii.x.,Rubber,All fuels except biomass,N2O,kt,0.001574426750640124
2013,1.A.2.g.viii.x.,Rubber,Liquid fuels,CO2,kt,0.425156699568003
2013,1.A.2.g.viii.x.,Rubber,Liquid fuels,CH4,kt,8.84241e-06
2013,1.A.2.g.viii.x.,Rubber,Liquid fuels,N2O,kt,2.064075e-05
2013,1.A.2.g.viii.x.,Rubber,Solid fuels,CO2,kt,NO
2013,1.A.2.g.viii.x.,Rubber,Solid fuels,CH4,kt,NO
2013,1.A.2.g.viii.x.,Rubber,Solid fuels,N2O,kt,NO
2013,1.A.2.g.viii.x.,Rubber,Gaseous fuels,CO2,kt,48.0581287761346
2013,1.A.2.g.viii.x.,Rubber,Gaseous fuels,CH4,kt,0.000851943428047059
2013,1.A.2.g.viii.x.,Rubber,Gaseous fuels,N2O,kt,0.000851943428047059
2013,1.A.2.g.viii.x.,Rubber,Other fossil fuels,CO2,kt,9.11438063165559
2013,1.A.2.g.viii.x.,Rubber,Other fossil fuels,CH4,kt,0.00012999908983344
2013,1.A.2.g.viii.x.,Rubber,Other fossil fuels,N2O,kt,0.000577773732593065
2013,1.A.2.g.viii.x.,Rubber,Peat,CO2,kt,NO
2013,1.A.2.g.viii.x.,Rubber,Peat,CH4,kt,NO
2013,1.A.2.g.viii.x.,Rubber,Peat,N2O,kt,NO
2013,1.A.2.g.viii.x.,Rubber,Biomass,CO2,kt,1.98510144
2013,1.A.2.g.viii.x.,Rubber,Biomass,CH4,kt,0.00019496532
2013,1.A.2.g.viii.x.,Rubber,Biomass,N2O,kt,0.00012406884
2013,1.A.2.g.viii.y.,Other Transformation Industry,All fuels except biomass,CO2,kt,80.67001710311919
2013,1.A.2.g.viii.y.,Other Transformation Industry,All fuels except biomass,CH4,kt,0.0029476853654139914
2013,1.A.2.g.viii.y.,Other Transformation Industry,All fuels except biomass,N2O,kt,0.001249390609920111
2013,1.A.2.g.viii.y.,Other Transformation Industry,Liquid fuels,CO2,kt,59.2686554932222
2013,1.A.2.g.viii.y.,Other Transformation Industry,Liquid fuels,CH4,kt,0.00226502471488844
2013,1.A.2.g.viii.y.,Other Transformation Industry,Liquid fuels,N2O,kt,0.000748883708791832
2013,1.A.2.g.viii.y.,Other Transformation Industry,Solid fuels,CO2,kt,NO
2013,1.A.2.g.viii.y.,Other Transformation Industry,Solid fuels,CH4,kt,NO
2013,1.A.2.g.viii.y.,Other Transformation Industry,Solid fuels,N2O,kt,NO
2013,1.A.2.g.viii.y.,Other Transformation Industry,Gaseous fuels,CO2,kt,21.401361609897
2013,1.A.2.g.viii.y.,Other Transformation Industry,Gaseous fuels,CH4,kt,0.00037938949849135
2013,1.A.2.g.viii.y.,Other Transformation Industry,Gaseous fuels,N2O,kt,0.00037938949849135
2013,1.A.2.g.viii.y.,Other Transformation Industry,Other fossil fuels,CO2,kt,NO
2013,1.A.2.g.viii.y.,Other Transformation Industry,Other fossil fuels,CH4,kt,NO
2013,1.A.2.g.viii.y.,Other Transformation Industry,Other fossil fuels,N2O,kt,NO
2013,1.A.2.g.viii.y.,Other Transformation Industry,Peat,CO2,kt,NO
2013,1.A.2.g.viii.y.,Other Transformation Industry,Peat,CH4,kt,NO
2013,1.A.2.g.viii.y.,Other Transformation Industry,Peat,N2O,kt,NO
2013,1.A.2.g.viii.y.,Other Transformation Industry,Biomass,CO2,kt,6.18963647344831
2013,1.A.2.g.viii.y.,Other Transformation Industry,Biomass,CH4,kt,0.000303271152034201
2013,1.A.2.g.viii.y.,Other Transformation Industry,Biomass,N2O,kt,0.000121117402636929
2013,1.A.3.,Transport,All fuels except biomass,CO2,kt,15702.99770494294
2013,1.A.3.,Transport,All fuels except biomass,CH4,kt,1.1705245437511105
2013,1.A.3.,Transport,All fuels except biomass,N2O,kt,0.4780109631013191
2013,1.A.3.,Transport,Liquid fuels,CO2,kt,15630.185121026676
2013,1.A.3.,Transport,Liquid fuels,CH4,kt,1.1101511603612324
2013,1.A.3.,Transport,Liquid fuels,N2O,kt,0.45130636614205366
2013,1.A.3.,Transport,Solid fuels,CO2,kt,"IE,NO"
2013,1.A.3.,Transport,Solid fuels,CH4,kt,"IE,NO"
2013,1.A.3.,Transport,Solid fuels,N2O,kt,"IE,NO"
2013,1.A.3.,Transport,Gaseous fuels,CO2,kt,29.7264546892258
2013,1.A.3.,Transport,Gaseous fuels,CH4,kt,0.0341460796639382
2013,1.A.3.,Transport,Gaseous fuels,N2O,kt,0.00225969507459866
2013,1.A.3.,Transport,Other fossil fuels,CO2,kt,43.08612922703901
2013,1.A.3.,Transport,Other fossil fuels,CH4,kt,0.001873802300306281
2013,1.A.3.,Transport,Other fossil fuels,N2O,kt,0.001327752371778431
2013,1.A.3.,Transport,Biomass,CO2,kt,735.8655914447373
2013,1.A.3.,Transport,Biomass,CH4,kt,0.024353501425633656
2013,1.A.3.,Transport,Biomass,N2O,kt,0.023117149512888315
2013,1.A.3.a.,Domestic aviation,All fuels except biomass,CO2,kt,335.51095623490744
2013,1.A.3.a.,Domestic aviation,All fuels except biomass,CH4,kt,0.013085978748645472
2013,1.A.3.a.,Domestic aviation,All fuels except biomass,N2O,kt,0.00938557260618867
2013,1.A.3.a.,Domestic aviation,Aviation gasoline,CO2,kt,1.11087178116239
2013,1.A.3.a.,Domestic aviation,Aviation gasoline,CH4,kt,0.000618947247447571
2013,1.A.3.a.,Domestic aviation,Aviation gasoline,N2O,kt,3.172409e-05
2013,1.A.3.a.,Domestic aviation,Jet kerosene,CO2,kt,334.400084453745
2013,1.A.3.a.,Domestic aviation,Jet kerosene,CH4,kt,0.0124670315011979
2013,1.A.3.a.,Domestic aviation,Jet kerosene,N2O,kt,0.00935384851618867
2013,1.A.3.a.,Domestic aviation,Biomass,CO2,kt,NO
2013,1.A.3.a.,Domestic aviation,Biomass,CH4,kt,NO
2013,1.A.3.a.,Domestic aviation,Biomass,N2O,kt,NO
2013,1.A.3.b.,Road transportation,All fuels except biomass,CO2,kt,15087.771760599864
2013,1.A.3.b.,Road transportation,All fuels except biomass,CH4,kt,1.132783765672745
2013,1.A.3.b.,Road transportation,All fuels except biomass,N2O,kt,0.4496775221047533
2013,1.A.3.b.,Road transportation,Gasoline,CO2,kt,3453.9580565898573
2013,1.A.3.b.,Road transportation,Gasoline,CH4,kt,0.7251934955446745
2013,1.A.3.b.,Road transportation,Gasoline,N2O,kt,0.10657741443487691
2013,1.A.3.b.,Road transportation,Diesel oil,CO2,kt,11459.85361533536
2013,1.A.3.b.,Road transportation,Diesel oil,CH4,kt,0.3276097152762318
2013,1.A.3.b.,Road transportation,Diesel oil,N2O,kt,0.3114425660753958
2013,1.A.3.b.,Road transportation,Liquefied petroleum gases (LPG),CO2,kt,99.8269563285387
2013,1.A.3.b.,Road transportation,Liquefied petroleum gases (LPG),CH4,kt,0.0197162516672877
2013,1.A.3.b.,Road transportation,Liquefied petroleum gases (LPG),N2O,kt,0.00570467809843121
2013,1.A.3.b.,Road transportation,Other liquid fuels,CO2,kt,1.32054842984389
2013,1.A.3.b.,Road transportation,Other liquid fuels,CH4,kt,NO
2013,1.A.3.b.,Road transportation,Other liquid fuels,N2O,kt,NO
2013,1.A.3.b.,Road transportation,Gaseous fuels,CO2,kt,29.7264546892258
2013,1.A.3.b.,Road transportation,Gaseous fuels,CH4,kt,0.0341460796639382
2013,1.A.3.b.,Road transportation,Gaseous fuels,N2O,kt,0.00225969507459866
2013,1.A.3.b.,Road transportation,Biomass,CO2,kt,734.0046568574752
2013,1.A.3.b.,Road transportation,Biomass,CH4,kt,0.02424442122030685
2013,1.A.3.b.,Road transportation,Biomass,N2O,kt,0.02236541604967227
2013,1.A.3.b.,Road transportation,Other fossil fuels,CO2,kt,43.08612922703901
2013,1.A.3.b.,Road transportation,Other fossil fuels,CH4,kt,0.001873802300306281
2013,1.A.3.b.,Road transportation,Other fossil fuels,N2O,kt,0.001327752371778431
2013,1.A.3.b.i.,Cars,All fuels except biomass,CO2,kt,8857.773395889224
2013,1.A.3.b.i.,Cars,All fuels except biomass,CH4,kt,0.7073523961363567
2013,1.A.3.b.i.,Cars,All fuels except biomass,N2O,kt,0.30424679496027995
2013,1.A.3.b.i.,Cars,Gasoline,CO2,kt,3297.37891670965
2013,1.A.3.b.i.,Cars,Gasoline,CH4,kt,0.602392321560821
2013,1.A.3.b.i.,Cars,Gasoline,N2O,kt,0.103946916816204
2013,1.A.3.b.i.,Cars,Diesel oil,CO2,kt,5439.06763536489
2013,1.A.3.b.i.,Cars,Diesel oil,CH4,kt,0.0781745132394021
2013,1.A.3.b.i.,Cars,Diesel oil,N2O,kt,0.180761611011971
2013,1.A.3.b.i.,Cars,Liquefied petroleum gases (LPG),CO2,kt,99.8269563285387
2013,1.A.3.b.i.,Cars,Liquefied petroleum gases (LPG),CH4,kt,0.0197162516672877
2013,1.A.3.b.i.,Cars,Liquefied petroleum gases (LPG),N2O,kt,0.00570467809843121
2013,1.A.3.b.i.,Cars,Other liquid fuels,CO2,kt,NO
2013,1.A.3.b.i.,Cars,Other liquid fuels,CH4,kt,NO
2013,1.A.3.b.i.,Cars,Other liquid fuels,N2O,kt,NO
2013,1.A.3.b.i.,Cars,Gaseous fuels,CO2,kt,NO
2013,1.A.3.b.i.,Cars,Gaseous fuels,CH4,kt,NO
2013,1.A.3.b.i.,Cars,Gaseous fuels,N2O,kt,NO
2013,1.A.3.b.i.,Cars,Biomass,CO2,kt,349.953440017296
2013,1.A.3.b.i.,Cars,Biomass,CH4,kt,0.00628804750487861
2013,1.A.3.b.i.,Cars,Biomass,N2O,kt,0.0130302045723359
2013,1.A.3.b.i.,Cars,Other fossil fuels,CO2,kt,21.4998874861447
2013,1.A.3.b.i.,Cars,Other fossil fuels,CH4,kt,0.000781262163967201
2013,1.A.3.b.i.,Cars,Other fossil fuels,N2O,kt,0.000803384461337827
2013,1.A.3.b.ii.,Light duty trucks,All fuels except biomass,CO2,kt,3416.1477151743034
2013,1.A.3.b.ii.,Light duty trucks,All fuels except biomass,CH4,kt,0.08635269230234346
2013,1.A.3.b.ii.,Light duty trucks,All fuels except biomass,N2O,kt,0.08847452871511642
2013,1.A.3.b.ii.,Light duty trucks,Gasoline,CO2,kt,14.2025767233632
2013,1.A.3.b.ii.,Light duty trucks,Gasoline,CH4,kt,0.00499380546565249
2013,1.A.3.b.ii.,Light duty trucks,Gasoline,N2O,kt,0.00049462359120984
2013,1.A.3.b.ii.,Light duty trucks,Diesel oil,CO2,kt,3389.83844728077
2013,1.A.3.b.ii.,Light duty trucks,Diesel oil,CH4,kt,0.0756448864876347
2013,1.A.3.b.ii.,Light duty trucks,Diesel oil,N2O,kt,0.0818097894384058
2013,1.A.3.b.ii.,Light duty trucks,Liquefied petroleum gases (LPG),CO2,kt,NO
2013,1.A.3.b.ii.,Light duty trucks,Liquefied petroleum gases (LPG),CH4,kt,NO
2013,1.A.3.b.ii.,Light duty trucks,Liquefied petroleum gases (LPG),N2O,kt,NO
2013,1.A.3.b.ii.,Light duty trucks,Other liquid fuels,CO2,kt,NO
2013,1.A.3.b.ii.,Light duty trucks,Other liquid fuels,CH4,kt,NO
2013,1.A.3.b.ii.,Light duty trucks,Other liquid fuels,N2O,kt,NO
2013,1.A.3.b.ii.,Light duty trucks,Gaseous fuels,CO2,kt,NO
2013,1.A.3.b.ii.,Light duty trucks,Gaseous fuels,CH4,kt,NO
2013,1.A.3.b.ii.,Light duty trucks,Gaseous fuels,N2O,kt,NO
2013,1.A.3.b.ii.,Light duty trucks,Biomass,CO2,kt,216.159003494419
2013,1.A.3.b.ii.,Light duty trucks,Biomass,CH4,kt,0.00540776774421734
2013,1.A.3.b.ii.,Light duty trucks,Biomass,N2O,kt,0.00584274392262958
2013,1.A.3.b.ii.,Light duty trucks,Other fossil fuels,CO2,kt,12.1066911701701
2013,1.A.3.b.ii.,Light duty trucks,Other fossil fuels,CH4,kt,0.000306232604838932
2013,1.A.3.b.ii.,Light duty trucks,Other fossil fuels,N2O,kt,0.000327371762871194
2013,1.A.3.b.iii.,Heavy duty trucks and buses,All fuels except biomass,CO2,kt,2670.0633427546236
2013,1.A.3.b.iii.,Heavy duty trucks and buses,All fuels except biomass,CH4,kt,0.22104165791410266
2013,1.A.3.b.iii.,Heavy duty trucks and buses,All fuels except biomass,N2O,kt,0.05481616078089386
2013,1.A.3.b.iii.,Heavy duty trucks and buses,Gasoline,CO2,kt,NO
2013,1.A.3.b.iii.,Heavy duty trucks and buses,Gasoline,CH4,kt,NO
2013,1.A.3.b.iii.,Heavy duty trucks and buses,Gasoline,N2O,kt,NO
2013,1.A.3.b.iii.,Heavy duty trucks and buses,Diesel oil,CO2,kt,2630.9475326897
2013,1.A.3.b.iii.,Heavy duty trucks and buses,Diesel oil,CH4,kt,0.173790315549195
2013,1.A.3.b.iii.,Heavy duty trucks and buses,Diesel oil,N2O,kt,0.048871165625019
2013,1.A.3.b.iii.,Heavy duty trucks and buses,Liquefied petroleum gases (LPG),CO2,kt,NO
2013,1.A.3.b.iii.,Heavy duty trucks and buses,Liquefied petroleum gases (LPG),CH4,kt,NO
2013,1.A.3.b.iii.,Heavy duty trucks and buses,Liquefied petroleum gases (LPG),N2O,kt,NO
2013,1.A.3.b.iii.,Heavy duty trucks and buses,Other liquid fuels,CO2,kt,NO
2013,1.A.3.b.iii.,Heavy duty trucks and buses,Other liquid fuels,CH4,kt,NO
2013,1.A.3.b.iii.,Heavy duty trucks and buses,Other liquid fuels,N2O,kt,NO
2013,1.A.3.b.iii.,Heavy duty trucks and buses,Gaseous fuels,CO2,kt,29.7264546892258
2013,1.A.3.b.iii.,Heavy duty trucks and buses,Gaseous fuels,CH4,kt,0.0341460796639382
2013,1.A.3.b.iii.,Heavy duty trucks and buses,Gaseous fuels,N2O,kt,0.00225969507459866
2013,1.A.3.b.iii.,Heavy duty trucks and buses,Biomass,CO2,kt,167.756482712468
2013,1.A.3.b.iii.,Heavy duty trucks and buses,Biomass,CH4,kt,0.0124106374694693
2013,1.A.3.b.iii.,Heavy duty trucks and buses,Biomass,N2O,kt,0.00348996615470679
2013,1.A.3.b.iii.,Heavy duty trucks and buses,Other fossil fuels,CO2,kt,9.38935537569783
2013,1.A.3.b.iii.,Heavy duty trucks and buses,Other fossil fuels,CH4,kt,0.000694625231500148
2013,1.A.3.b.iii.,Heavy duty trucks and buses,Other fossil fuels,N2O,kt,0.00019533392656941
2013,1.A.3.b.iv.,Motorcycles,All fuels except biomass,CO2,kt,143.78730678171428
2013,1.A.3.b.iv.,Motorcycles,All fuels except biomass,CH4,kt,0.11803701931994262
2013,1.A.3.b.iv.,Motorcycles,All fuels except biomass,N2O,kt,0.0021400376484630697
2013,1.A.3.b.iv.,Motorcycles,Gasoline,CO2,kt,142.376563156844
2013,1.A.3.b.iv.,Motorcycles,Gasoline,CH4,kt,0.117807368518201
2013,1.A.3.b.iv.,Motorcycles,Gasoline,N2O,kt,0.00213587402746307
2013,1.A.3.b.iv.,Motorcycles,Diesel oil,CO2,kt,NO
2013,1.A.3.b.iv.,Motorcycles,Diesel oil,CH4,kt,NO
2013,1.A.3.b.iv.,Motorcycles,Diesel oil,N2O,kt,NO
2013,1.A.3.b.iv.,Motorcycles,Liquefied petroleum gases (LPG),CO2,kt,NO
2013,1.A.3.b.iv.,Motorcycles,Liquefied petroleum gases (LPG),CH4,kt,NO
2013,1.A.3.b.iv.,Motorcycles,Liquefied petroleum gases (LPG),N2O,kt,NO
2013,1.A.3.b.iv.,Motorcycles,Other liquid fuels: lubricant oil,CO2,kt,1.32054842984389
2013,1.A.3.b.iv.,Motorcycles,Other liquid fuels: lubricant oil,CH4,kt,NO
2013,1.A.3.b.iv.,Motorcycles,Other liquid fuels: lubricant oil,N2O,kt,NO
2013,1.A.3.b.iv.,Motorcycles,Gaseous fuels,CO2,kt,NO
2013,1.A.3.b.iv.,Motorcycles,Gaseous fuels,CH4,kt,NO
2013,1.A.3.b.iv.,Motorcycles,Gaseous fuels,N2O,kt,NO
2013,1.A.3.b.iv.,Motorcycles,Biomass,CO2,kt,0.135730633292123
2013,1.A.3.b.iv.,Motorcycles,Biomass,CH4,kt,0.000137968501741604
2013,1.A.3.b.iv.,Motorcycles,Biomass,N2O,kt,2.5014e-06
2013,1.A.3.b.iv.,Motorcycles,Other fossil fuels,CO2,kt,0.0901951950263787
2013,1.A.3.b.iv.,Motorcycles,Other fossil fuels,CH4,kt,9.16823e-05
2013,1.A.3.b.iv.,Motorcycles,Other fossil fuels,N2O,kt,1.662221e-06
2013,1.A.3.b.v.,Other,All fuels except biomass,CO2,kt,NO
2013,1.A.3.b.v.,Other,All fuels except biomass,CH4,kt,NO
2013,1.A.3.b.v.,Other,All fuels except biomass,N2O,kt,NO
2013,1.A.3.c.,Railways,All fuels except biomass,CO2,kt,30.227512311013
2013,1.A.3.c.,Railways,All fuels except biomass,CH4,kt,0.001801984066200004
2013,1.A.3.c.,Railways,All fuels except biomass,N2O,kt,0.012418492600800048
2013,1.A.3.c.,Railways,Liquid fuels,CO2,kt,30.227512311013
2013,1.A.3.c.,Railways,Liquid fuels,CH4,kt,0.0016929038608732
2013,1.A.3.c.,Railways,Liquid fuels,N2O,kt,0.011666759137584
2013,1.A.3.c.,Railways,Solid fuels,CO2,kt,NO
2013,1.A.3.c.,Railways,Solid fuels,CH4,kt,NO
2013,1.A.3.c.,Railways,Solid fuels,N2O,kt,NO
2013,1.A.3.c.,Railways,Gaseous fuels,CO2,kt,NO
2013,1.A.3.c.,Railways,Gaseous fuels,CH4,kt,NO
2013,1.A.3.c.,Railways,Gaseous fuels,N2O,kt,NO
2013,1.A.3.c.,Railways,Biomass,CO2,kt,1.8609345872621
2013,1.A.3.c.,Railways,Biomass,CH4,kt,0.000109080205326804
2013,1.A.3.c.,Railways,Biomass,N2O,kt,0.000751733463216048
2013,1.A.3.c.,Railways,Other fossil fuels,CO2,kt,NO
2013,1.A.3.c.,Railways,Other fossil fuels,CH4,kt,NO
2013,1.A.3.c.,Railways,Other fossil fuels,N2O,kt,NO
2013,1.A.3.d.,Domestic Navigation,All fuels except biomass,CO2,kt,249.4874757971561
2013,1.A.3.d.,Domestic Navigation,All fuels except biomass,CH4,kt,0.022852815263519642
2013,1.A.3.d.,Domestic Navigation,All fuels except biomass,N2O,kt,0.00652937578957705
2013,1.A.3.d.,Domestic Navigation,Residual fuel oil,CO2,kt,180.12192528725
2013,1.A.3.d.,Domestic Navigation,Residual fuel oil,CH4,kt,0.0162971151703242
2013,1.A.3.d.,Domestic Navigation,Residual fuel oil,N2O,kt,0.00465631862009264
2013,1.A.3.d.,Domestic Navigation,Gas/diesel oil,CO2,kt,69.3655505099061
2013,1.A.3.d.,Domestic Navigation,Gas/diesel oil,CH4,kt,0.00655570009319544
2013,1.A.3.d.,Domestic Navigation,Gas/diesel oil,N2O,kt,0.00187305716948441
2013,1.A.3.d.,Domestic Navigation,Gasoline,CO2,kt,NO
2013,1.A.3.d.,Domestic Navigation,Gasoline,CH4,kt,NO
2013,1.A.3.d.,Domestic Navigation,Gasoline,N2O,kt,NO
2013,1.A.3.d.,Domestic Navigation,Other liquid fuels,CO2,kt,NO
2013,1.A.3.d.,Domestic Navigation,Other liquid fuels,CH4,kt,NO
2013,1.A.3.d.,Domestic Navigation,Other liquid fuels,N2O,kt,NO
2013,1.A.3.d.,Domestic Navigation,Gaseous fuels,CO2,kt,NO
2013,1.A.3.d.,Domestic Navigation,Gaseous fuels,CH4,kt,NO
